DeviceTrustLevel,IPAddress,CurrentAccessTime,UserLocation,CurrentAccessLocation,PreviousAccessTime,PreviousAccessLocation,OS,OS_Version,Browser,Browser_Version,userTypingSpeed,userKeyHold,userFlightTime,patternMatch,OperationType
2,11227,22471,8,8,22432,8,4,22,3,19,74.13716121734481,103.21803915224025,85.58746289078066,2,1
2,1766,852,8,8,860,2,4,21,4,4,60.9179866709515,119.29643572246124,83.50237254772517,2,1
2,4108,18349,8,8,18334,8,2,17,4,0,73.93265149324345,111.76070207239036,101.09729253121932,0,1
1,11310,20392,8,0,20369,8,2,2,4,3,95.7150564350185,92.6864496764142,60.626711796126635,1,1
1,15774,11453,8,9,11447,8,0,4,1,11,69.15000177043285,100.8468844705956,95.73094690634622,0,3
1,10913,14864,8,9,14863,8,0,6,1,14,79.6497653696261,84.76116964072179,108.51279596485446,1,1
1,2384,17749,1,8,17736,8,3,7,2,21,55.17612191448237,88.83595960475549,78.74912981144239,2,2
2,7972,21748,8,3,21725,8,3,7,4,4,57.068369395057864,86.47273385752742,79.41685138677055,0,1
2,19892,7494,8,4,7469,8,4,21,1,10,66.44497549924766,99.59865966816405,94.0741232840344,0,1
1,17080,21736,8,8,21705,8,4,22,1,13,63.51088276046569,104.3869975438466,86.40587718332537,0,1
1,20112,16608,8,8,16587,5,4,21,4,0,64.81309329754794,101.53900775257542,92.52098702026595,0,3
1,11096,3529,8,8,3526,7,0,3,3,19,98.6053207394938,100.49914649617098,72.939213967317,1,2
0,21108,9342,8,5,9317,7,0,0,2,24,80.3513882917305,103.46989290982725,102.05722238698586,1,1
2,20480,23756,8,8,23724,1,4,21,0,9,69.65081652398406,100.20192080773747,93.41042059895813,0,3
1,18939,23621,9,9,23588,7,2,17,4,3,72.77210353525888,113.78257300304956,103.82405093597987,0,3
2,1951,18754,8,8,18739,8,0,0,1,14,63.63543711594262,99.33554650591594,90.88946789399056,0,1
1,12286,20934,3,8,20906,8,3,7,1,14,58.63335033507302,105.67474816267162,87.52450764950423,0,0
1,12988,9396,8,2,9366,8,4,20,4,4,76.67077413307739,100.59998437703437,87.45725328457533,2,0
0,1983,16492,1,6,16476,8,4,18,4,4,55.04560953348502,89.22536097056846,79.92136727883363,0,1
2,9140,19447,8,8,19435,7,0,5,1,13,52.778310194048004,87.44982773525722,77.01982386385887,0,0
1,17201,3563,9,2,3570,8,4,21,3,19,69.01639959989453,93.700799166049,97.20068397307965,1,1
2,22520,15599,8,0,15596,8,4,19,1,11,61.280303782562605,99.05670369684324,89.53061907488606,0,2
1,15196,10324,8,8,10299,2,4,21,3,19,75.33318738841417,112.02863584353547,97.5299038804754,0,1
1,4596,13044,8,8,13040,2,4,22,4,3,73.81072910352526,107.34766632110107,100.85591603507002,0,0
2,7203,17545,8,8,17524,8,2,2,3,19,57.311769320012516,100.50355198508403,91.69227962520227,2,1
0,19578,17549,8,8,17537,8,4,21,3,17,66.41019473964758,96.78311701835179,93.27680458412163,2,2
1,451,3245,8,7,3256,8,2,2,4,4,56.22648294626856,94.91917265236529,78.58836950619035,2,0
1,14546,12942,8,8,12946,8,4,18,1,14,82.23987035868815,89.96885464021601,84.61518083054429,2,1
2,21259,1008,8,8,1023,8,4,22,4,0,54.59086419178262,89.55616217621973,83.78025876837238,0,1
2,8255,20886,8,8,20849,8,1,9,3,15,58.47827685436569,100.40221291227225,66.98391307831,2,0
2,5897,3045,8,8,3055,8,2,3,1,13,83.38871343664708,88.70545090023234,94.50158527252164,1,3
1,4967,17585,8,8,17564,3,1,15,2,24,69.6744054426219,77.03561119466413,111.39225841495652,1,0
2,4267,23985,8,3,23939,8,4,22,0,6,69.56565477524695,97.16965205717302,86.7581517313584,2,2
1,6303,14936,8,8,14940,8,4,19,4,0,67.85403335517003,107.29358675620377,96.95502606208449,0,1
1,5515,8863,8,8,8841,8,2,3,4,1,73.8380097870218,94.65591345414329,91.2363654495866,1,0
1,6670,22926,9,8,22887,8,0,6,3,18,55.27218967759635,86.38933273919238,77.32095179851221,0,2
1,8379,10366,8,8,10343,8,4,22,3,18,55.05781344264502,86.85610176604399,81.72123569035445,0,1
1,7491,6309,5,8,6299,1,0,4,1,13,53.243515170103734,88.2421153839486,78.97076092733005,0,1
1,7119,6034,8,8,6031,8,2,3,1,14,66.95384237608353,104.02820040355812,91.97833747610892,0,3
2,11578,8981,8,8,8962,8,1,15,4,4,66.4294500789588,100.04942919952543,87.82404767598493,0,1
1,21304,15448,7,8,15441,8,2,3,1,13,52.53494457624763,94.96485527843834,80.74244501701958,0,1
1,13212,2072,8,9,2082,8,0,3,4,4,60.91439229084847,77.7616252090812,63.11332139464595,1,2
2,17663,24245,2,3,24200,4,4,22,2,23,70.11244901415628,94.95003236973224,91.508891428707,0,1
2,19980,12964,4,8,12949,9,4,19,1,12,65.98026784350937,107.65495756796848,97.2395607154473,2,1
1,15645,7937,0,8,7923,8,4,21,3,19,65.5061123231556,103.417595403898,92.28518948031186,0,2
2,1061,12193,8,8,12168,8,4,19,3,16,54.857282840849265,86.92399507095737,82.79226211917512,0,3
1,8681,2091,8,8,2100,8,1,15,4,3,50.555644244652456,97.07279153468473,81.94695334494638,2,1
2,4905,17282,8,8,17261,8,1,15,0,9,53.99461454000291,87.7933550609718,80.98317278973445,0,0
2,19473,19761,8,8,19737,5,3,10,3,15,52.710782108871946,86.30868275870925,79.13935159779425,0,1
1,13072,12392,8,9,12367,3,1,13,1,14,71.18129921368376,105.16963825823574,105.9173192160294,2,2
1,14499,21478,8,8,21452,8,3,11,4,3,55.05132727689778,86.49132112545388,75.98432072679803,0,2
2,1570,4598,8,9,4604,3,3,10,2,20,95.40742176720885,103.42404113827398,110.3690889344035,1,0
1,2039,24118,8,4,24079,8,2,16,4,2,88.61228660254024,84.97125796538762,61.88908390634572,1,2
2,10072,7108,8,8,7096,8,1,13,4,0,60.607620649322065,114.42525875838373,81.91264499287524,2,1
2,14720,886,8,8,878,5,4,20,4,2,69.18164908754927,102.48705669324674,90.05152442103784,0,1
1,4988,23646,8,8,23609,8,2,17,1,12,70.19978230009171,109.16297647228328,100.61716382716759,0,0
1,16634,2855,8,2,2861,5,2,3,1,14,62.18553500087152,95.90271379540596,92.19524828422463,0,3
1,15241,18907,8,7,18895,9,4,22,2,21,64.22959944852744,95.67620832049725,95.13038375045645,0,1
2,5182,12457,1,0,12445,8,2,17,4,4,54.80889012408044,92.529964067335,83.48387180109778,0,3
2,84,763,8,0,757,8,4,21,2,24,57.25659678863514,94.62983514860836,78.50032094150505,0,1
0,2159,17833,8,8,17821,8,4,21,0,8,60.40354753600154,86.06678456694516,74.80887187138836,2,1
1,12941,565,8,6,573,8,4,21,3,17,86.40416624562756,82.52500715003457,99.8209890030359,1,2
1,13741,12043,8,1,12019,8,3,8,3,17,71.9660745021029,103.96753043653496,98.83922230152322,0,0
1,5957,4096,8,7,4099,8,4,22,4,0,68.07089438175915,101.90375254152856,97.32911309443928,0,1
1,13043,3421,8,8,3432,8,4,21,1,11,67.76652149502473,97.04678547773017,89.76567014749105,0,1
1,8194,1710,8,8,1717,8,1,12,1,12,93.62660745215054,83.34405002768831,88.7153635125385,1,1
1,13013,14933,8,8,14933,8,2,1,4,0,70.2983022877774,106.47207749315311,93.10568810072618,0,1
1,19464,19605,8,8,19587,8,4,21,0,9,60.24669549462209,94.41971912289597,89.2643372230162,0,1
1,22459,20884,8,9,20853,3,2,3,1,12,90.22862405753753,91.59285433542998,59.43191018403114,1,0
1,15916,11413,2,8,11398,1,0,0,1,11,66.9120261745589,111.61271277402955,98.42421893749504,2,1
2,5569,10619,8,8,10596,8,2,17,3,19,48.86340479145881,93.3548994809252,91.8706696883046,2,1
2,4963,11111,8,8,11098,8,4,21,1,14,60.32098290318997,104.88517287723033,80.4420468492169,0,1
1,3369,7429,8,8,7414,8,0,6,4,4,60.10440172412042,100.00600565514401,109.05770495779656,2,1
2,9784,609,8,8,609,8,4,21,3,19,66.4075068441264,103.16936735302482,88.86117230180268,0,0
2,18716,12129,8,8,12101,8,2,17,3,15,53.74059817739801,94.11319884148521,80.18886593220695,2,2
2,18171,12040,8,8,12012,1,3,11,4,4,71.58014152891451,113.67494483787777,100.35918879591645,0,1
2,14100,8063,8,2,8051,8,4,21,1,13,68.05680308734173,98.2060128919291,91.11016714383192,0,0
1,21124,21515,8,8,21480,8,4,21,4,3,70.37809864344399,108.42904717465301,91.6059781971032,0,0
2,5717,16808,8,5,16783,8,4,19,1,13,52.34167502761017,91.68587460875972,82.27141689547575,0,1
0,6631,16974,8,8,16954,8,4,22,1,14,66.36950176576505,90.1922753567678,88.37618573058838,2,1
1,4416,19289,8,8,19268,2,1,15,1,11,77.37011052905882,100.9068782781838,90.73046647926078,2,1
1,1816,15958,9,8,15951,8,4,21,1,12,67.83769790322941,92.04553801263594,100.39748557303439,2,1
1,10983,2448,8,8,2459,8,2,3,1,13,57.42517820949948,100.88000020556672,81.20521329045056,2,1
2,3770,13525,8,5,13523,6,0,0,4,4,73.43122576524712,90.25096151533658,88.83805774647307,2,1
2,2920,11504,4,8,11484,0,0,5,4,4,60.23237854026077,95.71491498096171,85.15481815970838,2,3
1,10423,21570,8,8,21539,8,4,21,1,12,56.2257999426839,93.45538187433917,81.71886046978216,0,2
1,1699,9135,8,8,9111,4,2,3,1,14,53.10953455536288,104.75299968263518,84.97659143034853,2,3
1,21499,15306,8,8,15306,8,1,9,4,4,55.68122091016427,92.65017499948767,85.01907290968023,0,0
2,17802,13058,8,8,13060,8,0,0,2,20,71.00315047752021,104.05063944769577,94.503243975394,0,1
1,12375,10332,8,8,10314,8,4,21,1,14,73.88720909085714,112.51313401937298,104.97689343926362,0,1
1,2714,21068,8,8,21038,3,2,2,1,11,79.54588003186079,77.37820749862819,101.1567527090071,1,1
1,7385,9433,5,5,9394,0,4,22,0,9,65.3229632951517,105.12049559679936,91.54151884678146,0,1
1,3564,7254,8,7,7239,8,1,14,4,3,63.11995714492678,123.7129264794954,110.69870262989309,2,1
1,9240,14460,8,8,14449,8,1,15,1,11,61.714296300782976,91.8168271606466,84.91133711309995,0,1
2,9714,15661,8,8,15649,8,1,9,4,4,61.019568357078725,98.83430713212135,86.78090565605035,2,1
1,9751,4678,8,8,4685,8,4,21,4,2,52.173704780608624,90.69142043773613,77.47979226156235,0,1
1,1640,20147,8,8,20123,8,0,6,1,14,68.32140701055931,102.3657876958176,93.36091385030653,0,1
1,22447,20361,9,6,20327,8,4,18,1,11,59.12165536647198,100.79678778376174,91.75192788531862,0,3
2,11208,21928,8,8,21890,8,4,20,0,6,95.88618690629622,89.74813560123674,64.02624190817227,1,1
0,11741,7045,8,8,7028,4,1,15,1,10,70.62848150635755,99.3241236491158,92.06138962323438,2,1
1,13068,3262,8,8,3270,5,3,11,4,3,88.73882928161913,98.43041933642183,58.846102852318474,1,1
2,11516,21045,9,8,21006,8,4,21,1,13,68.93058413438418,99.21072152620422,105.8304566035512,2,1
1,22960,15138,3,2,15125,8,4,19,2,20,68.79337260309741,110.37727925530287,98.75537088377905,0,1
2,7190,14181,8,2,14173,8,4,21,1,14,54.16881635584936,93.36825491055409,79.53800519306667,0,3
2,3744,16084,8,3,16068,8,4,21,2,24,61.6500311009333,99.60836746576435,88.21515157330157,0,3
2,20797,9995,1,8,9969,8,1,12,1,10,58.20681901045585,92.5888828635988,84.70173216079822,0,1
1,724,8484,8,8,8469,8,2,3,4,1,56.11191512700126,87.98240121478581,81.11507108783867,0,1
2,20998,17642,3,8,17627,9,4,19,1,14,64.0878369363665,102.42884792465757,90.01964737079163,0,1
0,1242,21108,7,8,21075,8,1,14,1,10,55.65864210337956,92.91788225129017,77.36069151108832,0,3
1,6929,103,7,8,110,1,1,14,4,3,63.1360965875421,104.51721719944926,86.07595714806273,0,1
1,10507,1492,8,8,1506,8,1,9,2,24,49.630699247050615,75.85358623172456,78.86476082871259,2,1
2,17857,17600,8,8,17577,8,0,5,4,3,73.87198367012685,99.82840813538732,94.74473764440766,0,2
2,20560,21064,8,8,21032,6,4,18,3,19,76.76468880179038,84.11839185243142,72.00161666313329,1,3
1,14227,22388,1,8,22361,8,1,15,1,13,88.35857983831524,69.89664825636999,77.21509552159539,1,2
1,8229,7878,8,1,7866,8,1,12,4,4,69.20304061730374,98.31279128353029,84.4119106743166,0,2
2,9713,11789,8,8,11770,8,0,4,3,19,59.00441340717562,90.68781557969312,78.474154228492,0,0
2,8431,9357,8,2,9322,8,4,18,1,14,86.54604745809816,105.01945903451221,71.1619898457614,1,1
1,8561,18138,8,8,18125,8,1,15,1,13,65.74650738132284,103.78024209094328,82.09520688393935,0,1
0,3153,1665,8,8,1670,8,0,0,1,11,56.6212147535076,92.90158842857194,80.95042463669694,0,1
1,11447,21282,8,1,21257,1,2,2,4,4,53.24048975601939,91.10447189016965,79.82078548658201,0,1
1,7644,12137,8,8,12104,7,4,20,1,13,69.56222112381796,97.3291675605935,105.88487996625132,1,3
2,15072,13623,8,9,13631,8,3,11,1,14,63.80827164671446,98.03595997117668,90.3971624218294,0,3
0,5040,19311,8,8,19299,8,4,21,1,11,72.09831135375119,101.15554322136428,88.58417944580931,0,2
2,18080,16716,8,8,16700,8,2,16,4,0,49.94566668535569,90.80509300422413,79.31789166046505,0,2
2,6395,9806,8,6,9782,3,2,3,4,3,52.573453323844795,87.8867527605012,81.81996436296274,0,1
2,16474,13322,8,8,13317,8,4,21,3,19,56.642702812637424,88.80458370494549,79.00585223364617,0,1
1,12833,23547,4,2,23517,8,0,6,4,1,68.53227575995247,105.05861116722339,85.6707935566965,0,2
2,5761,2778,8,8,2799,7,4,22,2,24,60.37912196184583,99.23429128880265,92.12782398342968,0,1
1,8878,2587,8,6,2607,8,2,17,1,13,74.36694531006634,110.50209178943076,103.68741247074412,0,1
2,9188,22170,8,8,22133,8,1,9,2,24,54.082510609530885,87.74263145377667,78.34176924504695,0,3
2,21534,24182,8,8,24146,8,2,17,1,13,68.27506412540453,100.26434973034682,90.01486292392094,0,1
2,9572,22210,6,3,22173,8,2,1,1,14,68.97624791666547,95.88377593079217,102.4980251595543,2,3
1,8190,8298,8,0,8284,8,4,22,2,21,69.66797978058605,100.64734908581264,90.29312118047395,0,3
2,22452,20028,8,8,20007,4,0,6,1,11,63.364221448718155,97.99965936284963,73.68107681653363,1,1
2,16267,19075,8,8,19053,8,1,14,1,11,53.509501153210145,93.97008486978321,80.61584607623114,0,1
2,22589,22927,8,8,22896,8,4,19,1,12,65.45348140675402,98.2018885783802,90.0125896518409,0,3
1,10597,19636,8,8,19621,8,1,14,1,14,67.47576398095913,102.16817134958121,89.47654588645284,0,2
2,20740,7866,7,1,7857,9,2,3,3,17,89.63056953081895,92.58691574075944,65.62919106848803,1,1
2,17710,549,8,0,543,3,2,3,4,0,66.67728999272451,107.05815037916774,93.72537334208914,0,3
1,19088,16820,8,8,16803,8,2,3,1,14,50.428769933298526,95.6212215373033,77.30709438744637,2,1
2,9127,9379,8,8,9351,8,4,18,0,8,73.35608268411487,95.9669636603867,96.57919273534861,0,1
2,10095,697,8,0,694,4,4,21,4,0,72.4567859395481,106.65692838218101,111.48713562519188,2,3
1,3767,10170,8,8,10145,8,2,1,1,14,89.53603978657812,78.43345156689172,88.94899685494306,1,0
1,11995,10605,8,8,10582,2,2,2,1,13,61.502903483217814,98.19403294333982,93.54536508968192,0,2
1,886,18238,9,8,18219,3,1,13,3,19,57.4154183155294,92.42766927349375,87.84011965918162,0,1
1,22423,1857,8,8,1863,7,2,3,1,14,65.97719233022731,97.90893692805494,82.98658515770742,1,1
1,20267,17121,8,8,17095,8,0,5,4,0,72.83987665683847,72.97761851934072,89.83362824934576,1,1
1,1310,17880,8,4,17860,8,0,0,3,19,62.23566918552819,95.19581513102581,95.64481294471584,2,1
2,14719,6937,7,4,6923,8,4,19,3,16,73.6791959464085,105.62659752644312,102.69576943780407,0,3
2,8527,22320,8,8,22289,8,4,19,0,9,56.995085975660956,97.55695684066762,78.59638732047242,2,0
1,15921,13239,8,7,13232,8,2,17,4,4,54.83284212155311,87.14975465693816,80.49058974753936,0,1
0,3490,11579,8,9,11559,8,4,21,3,17,72.4154994463008,96.96361412535863,86.07602257961054,2,1
0,3454,17657,5,8,17644,6,1,15,4,4,53.07000334975452,92.02636566894128,83.19202190405402,0,3
1,20222,4896,8,8,4911,6,4,22,4,0,53.60537827969458,85.94870809238479,80.72692453954308,0,1
2,11231,24022,9,3,23986,2,4,18,4,4,76.46458267800955,89.76714965867642,85.84617926028334,2,0
2,22388,13833,8,8,13822,8,2,17,1,14,67.9780269608198,105.11072923250414,82.057011651566,0,0
1,18910,9929,8,8,9919,8,4,19,4,4,71.55299658301253,110.5215031605673,67.64919370771356,1,2
1,7910,5154,8,3,5153,8,2,1,4,4,72.55005707252452,107.54356473429863,100.13992841216385,0,3
2,21602,8040,8,8,8023,9,1,9,1,14,74.09077987311935,90.72543141316667,75.4033382037105,2,1
2,10633,17257,8,8,17238,2,2,3,1,11,63.54634550724027,100.72492810321374,76.0084629496966,2,0
1,22426,17151,8,8,17128,8,4,21,4,4,69.88222376392008,98.88015933390048,96.09594376937541,0,1
2,13411,2136,8,8,2148,8,0,0,2,21,76.66626022181005,112.83178660631035,97.02086800444593,0,1
2,16949,7451,8,4,7434,6,4,21,2,24,72.68178074582197,87.39986795630897,105.78311102372406,2,1
1,7423,2826,8,3,2837,8,2,16,2,24,93.64874174893454,85.8115669969492,78.05700853907656,1,3
2,12407,15462,6,8,15445,8,4,22,1,10,82.39074473479258,88.71911174312166,79.94362934224702,1,1
2,15719,1239,8,8,1248,8,1,9,3,19,60.89909001744158,83.556767591165,97.71373540874426,2,0
2,4324,17202,4,8,17185,8,2,3,2,21,87.05694084038475,101.30146445100765,85.69392746733159,1,1
2,20978,20443,8,8,20414,8,2,1,2,20,97.65617343682084,77.38085443253348,70.35636156451756,1,0
1,15409,7238,8,8,7222,8,4,21,4,0,71.60485860047498,103.8640421627251,94.35054099425896,0,1
2,14683,12811,8,6,12799,9,2,3,4,0,77.66294204749438,100.66323078625629,93.64397999541526,2,1
1,15931,3655,8,8,3657,8,4,22,3,18,60.604245499120346,100.18055784334808,90.09446106247869,0,2
2,17456,10019,8,8,10009,8,2,3,3,19,58.453919409330354,87.26355079317891,78.98603420961255,0,1
2,18286,4369,8,8,4373,0,2,3,4,4,60.28433651767919,112.33580963161947,95.33602406351633,2,2
1,9256,9922,8,8,9898,8,0,6,3,15,54.57184173460644,86.46029030188457,79.25229827643795,0,1
2,20830,4337,8,0,4350,4,1,9,4,2,95.77708875120257,76.50319034488203,85.63189937181922,1,1
1,10797,5120,8,6,5125,2,4,18,1,12,64.14793503956177,99.31240950437233,80.51029005390473,0,0
1,6931,21679,8,7,21650,8,4,21,4,3,54.38408850574835,92.24616462087492,81.36580894646593,0,2
2,1915,10976,8,8,10954,3,0,6,1,10,51.35602689262518,86.28777728398352,75.15897582531528,2,2
2,14309,23131,8,6,23109,8,2,17,3,17,52.0772489045857,92.52493021247942,80.98796422447117,0,1
2,9583,1744,8,8,1750,5,1,15,4,0,88.67607564253278,82.88331573965093,72.80361326400664,1,2
2,1872,2257,8,3,2272,5,0,0,1,13,66.30075783065259,92.67108914655091,87.26065668374501,1,1
1,1311,19622,8,8,19596,8,2,16,1,14,75.40568016297813,93.01805031707528,63.627057440922364,1,3
1,17935,16227,8,8,16208,0,2,2,1,13,96.95555812865568,97.50597894690148,63.07841635481184,1,0
1,21850,18267,8,8,18244,5,2,3,1,12,68.54266628208323,100.33183333841852,95.79834256659595,0,0
1,19368,13132,8,8,13133,8,1,9,0,9,55.72927685121607,92.25939798873809,80.14162132860113,0,0
2,14901,3720,8,8,3732,1,0,0,3,17,71.52485729760042,106.36371019595009,94.99525995999744,2,1
1,693,15698,8,8,15692,1,4,18,1,14,47.69613686414841,88.89050193610615,85.2338776107583,2,1
1,3936,6885,8,6,6873,8,2,1,2,21,50.03246779633688,96.9037276055073,73.51946494548444,2,0
1,5230,12415,8,8,12399,8,2,16,4,4,68.10904429387884,108.20897144672608,80.9750645667489,2,1
2,8727,21912,0,8,21877,8,1,15,4,0,66.28343952747534,94.71803781105243,95.872036442527,0,3
2,3468,8113,8,5,8101,8,3,7,2,21,54.66331690097882,91.39802224223378,80.47387229495065,0,3
2,17625,12609,8,8,12601,8,3,11,0,5,69.03529358636855,121.67617791262857,99.95213591292506,2,1
1,21965,12827,4,8,12829,8,0,6,1,14,53.47999311452442,93.39762363342513,80.35245427197634,0,2
2,18087,1237,8,8,1247,2,4,21,1,12,65.43502002933995,94.15158354068475,82.70620425919594,2,1
2,14066,6140,7,8,6144,8,4,19,4,3,59.18370136385902,100.15724407353366,83.11527195850498,2,3
2,14794,1280,8,8,1292,8,3,7,3,16,55.08122914309083,77.04993589228299,74.34692950460325,2,3
2,11070,3887,8,1,3897,8,4,21,1,11,65.31912974660024,86.1475963014052,102.08441678950541,1,1
2,18863,6056,8,8,6046,2,2,3,3,15,57.123957858100596,89.15969519115045,81.92381029917249,0,3
2,16637,20845,8,8,20808,8,4,21,1,14,73.2686268391731,95.95719350138727,97.23927376025728,0,1
1,4726,14920,1,3,14916,8,4,19,4,4,70.73661481664446,93.76663780007013,88.89803489631976,0,1
2,14297,20811,8,3,20780,2,2,3,4,4,59.7855612485142,91.08798804490102,80.74628985978636,0,3
2,3205,22713,8,8,22674,8,0,6,4,4,47.64398637107946,95.04495252745495,81.13620106360096,2,1
1,3562,8272,2,8,8261,6,0,4,4,4,72.50011183351637,95.530251991432,82.90897169147884,2,3
2,4973,20603,8,8,20573,8,4,20,4,3,56.61322337367627,90.87341710194616,76.72792827167983,0,1
2,17211,15441,8,8,15432,8,1,12,3,19,60.13986331603964,96.66536268403863,93.53908710680857,0,1
0,1432,16538,8,8,16517,9,0,3,1,11,64.52403434032784,90.68868418072816,62.08052155394237,1,0
1,8975,10413,8,5,10393,8,2,3,1,11,65.09608169846771,109.59242899217509,94.35084087541432,1,1
0,13478,14420,8,8,14408,2,2,1,3,18,72.03929378332555,105.40507691845518,103.00526677104648,0,3
2,22573,3920,8,8,3925,2,2,3,4,3,79.90812827638622,86.475721893765,73.78081563758614,1,0
2,8291,5543,8,8,5557,6,2,2,4,3,56.145839193566786,88.3557194048768,84.57471583331794,0,1
2,13340,9798,8,8,9771,8,0,3,1,13,72.46453900752493,85.16654463707742,104.96952167393074,2,0
1,7258,18340,8,7,18323,8,0,5,4,1,70.71742359850559,90.42913071510118,87.26280160997693,2,0
1,9037,12954,8,8,12952,5,0,6,4,4,84.68981229952861,67.91468191709072,85.49678175957008,1,1
1,19190,17127,3,8,17111,8,2,3,4,4,49.2915759283466,96.76043150944417,73.53933274227592,2,3
2,12572,7585,8,8,7581,8,4,21,4,1,68.9199726397122,112.87098725598072,108.12639366847945,2,0
1,19875,6639,8,8,6633,6,4,22,4,1,58.14294002893329,91.82862252196054,95.84078644658828,0,2
2,20299,7706,8,8,7698,4,2,3,4,0,83.77824427541242,81.68891865606895,68.92265424104264,1,0
0,1744,12854,8,8,12841,0,0,3,4,0,64.85864746754852,106.10801708711352,80.50444818973615,2,1
2,10466,7783,8,8,7774,8,0,4,3,19,58.66618412872865,83.73951982398042,68.99546206706748,2,0
2,14384,8207,8,6,8198,8,0,3,1,10,69.68187192007187,103.3270639345549,91.33869844071363,0,1
2,3968,13485,8,0,13483,8,2,2,1,13,54.08719611765565,85.01247523692051,76.27676822634582,0,3
2,15256,1629,8,9,1637,8,4,18,4,0,59.53281846253981,99.09051426561912,72.90854947464692,2,1
1,11277,12290,8,8,12279,3,4,22,1,10,60.14969301345046,106.95463676161341,80.7595725798889,2,0
2,8959,19091,0,8,19078,8,4,19,2,20,64.16608191952149,108.46353385324085,78.46513142546092,2,1
1,9110,23035,8,8,22998,8,2,17,1,11,61.63157184757144,98.21232901537789,86.97606513179258,0,2
2,11242,17558,9,8,17540,8,1,9,3,19,74.1381396418664,107.89471948671799,99.50082127460325,0,1
2,19957,8946,8,6,8915,8,0,6,4,3,73.33898169402876,113.88434136203813,100.24461637945474,0,1
2,5040,14765,1,8,14761,8,1,15,2,24,64.21065272798438,104.42015948476313,85.86271989064674,0,1
2,17883,3770,1,9,3779,1,2,3,1,11,46.08670747143793,92.75363162104571,82.15725489495237,2,3
0,6097,18922,8,8,18906,8,2,3,1,14,63.8215390159715,94.3301220570474,87.70904665499191,2,3
2,14923,2844,4,8,2847,8,2,2,3,19,82.57205095884615,80.41857670764223,81.01790781597803,1,1
2,5875,5915,8,8,5908,8,0,3,1,10,86.35524531978155,78.74664473057642,102.4601336194147,1,1
0,11402,17578,8,8,17562,8,2,2,4,0,65.49688283206075,101.00461533331183,91.94359370152195,0,2
2,21771,14954,6,7,14952,8,2,16,1,14,54.13130461874764,96.63133614529008,71.86678992154329,2,2
2,15274,20681,8,8,20653,0,1,12,1,11,66.3688588835885,98.69255273636642,94.20913444909696,0,0
0,421,21577,6,2,21548,5,0,6,1,10,72.02433567186159,107.16291233834671,96.14774788084141,0,1
0,1979,5591,5,8,5586,8,1,14,2,22,54.17708240542772,90.62409908397207,80.24916853948883,0,3
1,19165,5160,0,8,5165,0,4,19,1,13,62.22300614880053,109.85736438966514,94.18087601219416,2,1
1,18711,9436,8,8,9408,8,4,21,1,14,66.86123512488042,96.97774248342667,64.9781684481322,1,2
1,12267,4198,8,8,4216,8,1,13,1,13,94.10333663356127,92.44102440590663,108.35106728274916,1,1
2,15137,21097,8,8,21060,8,4,19,1,11,69.80674673981719,108.82416104032215,79.03025256020521,2,0
1,16308,14789,8,8,14779,8,1,12,4,3,62.81021158040907,101.136751985836,91.97281891131895,2,1
1,8440,18954,8,4,18939,8,4,19,4,4,66.6880527773946,103.4595359379672,94.31279593035364,2,1
1,17682,21593,0,8,21576,8,0,0,4,1,54.998528718909725,93.3922983387079,76.78365971918849,0,3
1,10635,10994,1,8,10984,8,4,19,1,10,63.42587170979481,112.6171184154343,91.59783597362551,2,1
2,14543,19452,5,7,19441,8,4,22,0,8,54.821952549550836,92.13404291836902,77.72233299804888,0,1
1,5766,20149,8,8,20130,8,0,6,1,14,73.81080126014687,97.87499964353755,82.88716247367994,1,1
1,19028,15918,8,8,15918,8,2,2,4,4,76.23251638106032,114.86578512236942,110.87143853598867,2,0
0,11638,23217,8,9,23182,6,4,18,4,0,54.08992739614673,92.34676113482267,82.37421914848865,0,1
0,13771,17006,8,6,16981,8,4,18,4,4,58.29479278509801,89.2911815002365,99.0853969527422,2,1
2,3765,6523,8,1,6518,8,1,12,1,11,62.85677117953039,106.29001768611383,87.07168078402673,0,3
1,19790,13170,9,8,13162,5,4,21,1,11,49.660820210878754,88.02269451086212,70.423841399331,2,0
2,4585,6541,8,4,6535,8,4,19,2,20,59.83207556324431,94.2594883349667,81.2921010053695,2,1
0,12232,23199,8,8,23175,8,0,6,3,18,52.950493563646646,84.12235401367772,82.55041540551439,0,1
1,15671,15276,8,8,15264,8,4,18,2,24,77.19076018996984,74.66012667151087,78.61654081682198,1,1
1,16969,8700,7,0,8682,3,2,2,4,4,96.66048739910846,90.02014800465031,64.56281510138601,1,3
1,3297,20895,7,8,20855,9,4,18,1,13,58.75809126574885,87.83059890723861,92.68121033335964,2,1
2,2504,19246,8,1,19239,8,4,21,1,12,70.27309797933893,94.36317422509875,92.01084858732669,0,1
2,19531,2462,8,8,2486,8,2,16,1,14,52.99857208729879,95.0508555018148,76.85653100529885,0,0
1,15035,16514,8,8,16501,8,2,17,1,10,96.01956624206542,76.15557521512551,64.90154466780952,1,1
1,472,16265,8,1,16250,8,2,2,4,4,89.5741673337674,71.30304558732068,87.77560224979453,1,0
1,9729,21588,8,4,21571,8,4,21,2,24,65.10497942454346,103.59850358549454,85.55088492480117,0,1
